ROAD_ID,PHYSICAL_ROAD_ID,PAVEMENT_SEGMENT_ID,STATE_CODE,STATE_NAME,SHRP_ID,CONSTRUCTION_NO,SURVEY_DATE,SURVEY_YEAR,SURVEY_SEQ_NO,PAVEMENT_FAMILY,PAVEMENT_FAMILY_EXP,FUNC_CLASS_EXP,LTPP_DIR_EXP,LTPP_LANE,GPS_SPS_EXP,EXPERIMENT_NO_EXP,PAVEMENT_AGE_YEARS,CUM_ESAL_AT_SURVEY,ESAL_SINCE_LAST_SURVEY,PRECIPITATION,EVAPORATION,PRECIP_DAYS,TEMP_AVG,FREEZE_INDEX,FREEZE_THAW,SHORTWAVE_SURFACE_AVG,AC_THICKNESS_MM,BASE_THICKNESS_MM,SUBBASE_THICKNESS_MM,TOTAL_PAV_THICKNESS_MM,NUM_AC_LAYERS,NUM_LAYERS_TOTAL,SURFACE_MATL,BASE_MATL,SUBGRADE_MATL,PRIOR_PATCH_COUNT,DAYS_SINCE_LAST_PATCH,PCI_SCORE,PCI_RATING,PCI_DOMINANT_DISTRESS,RUT_DEPTH_1_8IN,IRI_LEFT_WHEEL_PATH,IRI_RIGHT_WHEEL_PATH,MRI,N_PRIOR_SURVEYS,PCI_PREV,PCI_CHANGE_SINCE_LAST,DAYS_SINCE_LAST_SURVEY,YEARS_SINCE_LAST_SURVEY,PCI_NEXT,DAYS_TO_NEXT_SURVEY,YEARS_TO_NEXT_SURVEY,SPLIT
48-1069-2,48-1069,48-1069-2-0,48,Texas,1069,2,10/8/1993,1993,3,ACATB,Asphalt concrete over asphalt treated base/subgrade,Rural Principal Arterial - Other,South,1,General Pavement Studies,Asphalt Concrete on Bound Base,2.907597536,319722.0,195375.0,1109.86,961.46,365.0,17.70000076,0.0,39.0,154240.4,241.3000061,386.0799952,165.1,792.4800012,2,5,"Hot Mixed, Hot Laid AC, Dense Graded",Other,Fine-Grained Soils: Fat Inorganic Clay,0,,23.9,Serious,rutting (H),11.0,1.47420001,1.394199991,1.434200001,2,33.0,-9.100000000000001,755.0,2.0670773442847366,29.2,688.0,1.8836413415468858,train
48-1069-2,48-1069,48-1069-2-0,48,Texas,1069,2,29/6/1995,1995,4,ACATB,Asphalt concrete over asphalt treated base/subgrade,Rural Principal Arterial - Other,South,1,General Pavement Studies,Asphalt Concrete on Bound Base,4.791238877,576033.0,256311.0,793.95,1083.31,365.0,18.5,2.0,34.0,156248.3,241.3000061,386.0799952,165.1,792.4800012,2,5,"Hot Mixed, Hot Laid AC, Dense Graded",Other,Fine-Grained Soils: Fat Inorganic Clay,0,,29.2,Very Poor,rutting (H),13.0,,,,3,23.9,5.300000000000001,688.0,1.8836413415468858,15.6,1069.0,2.926762491444216,train
48-1069-2,48-1069,48-1069-2-0,48,Texas,1069,2,2/6/1998,1998,5,ACATB,Asphalt concrete over asphalt treated base/subgrade,Rural Principal Arterial - Other,South,1,General Pavement Studies,Asphalt Concrete on Bound Base,7.718001369,1047016.0,470983.0,1265.95,900.6,365.0,19.79999924,5.0,23.0,159398.0,241.3000061,386.0799952,165.1,792.4800012,2,5,"Hot Mixed, Hot Laid AC, Dense Graded",Other,Fine-Grained Soils: Fat Inorganic Clay,0,,15.6,Serious,rutting (H),12.0,,,,4,29.2,-13.6,1069.0,2.926762491444216,2.7,406.0,1.111567419575633,train
48-1069-2,48-1069,48-1069-2-0,48,Texas,1069,2,13/7/1999,1999,6,ACATB,Asphalt concrete over asphalt treated base/subgrade,Rural Principal Arterial - Other,South,1,General Pavement Studies,Asphalt Concrete on Bound Base,8.829568789,1214821.0,167805.0,832.43,929.64,365.0,19.60000038,6.0,20.0,162062.9,241.3000061,386.0799952,165.1,792.4800012,2,5,"Hot Mixed, Hot Laid AC, Dense Graded",Other,Fine-Grained Soils: Fat Inorganic Clay,0,,2.7,Failed,rutting (H),13.0,,,,5,15.6,-12.899999999999999,406.0,1.111567419575633,0.0,287.0,0.785763175906913,train
48-1070-2,48-1070,48-1070-2-0,48,Texas,1070,2,10/8/1993,1993,1,ACATB,Asphalt concrete over asphalt treated base/subgrade,Rural Principal Arterial - Other,East,1,General Pavement Studies,Asphalt Concrete on Bound Base,1.237508556,236374.0,,1109.86,961.46,365.0,17.70000076,0.0,39.0,154240.4,266.7000061,342.9,254.0,863.6000061,2,5,"Hot Mixed, Hot Laid AC, Dense Graded",Other,Fine-Grained Soils: Fat Inorganic Clay,1,452.0,36.2,Very Poor,rutting (M),5.0,1.175600004,1.115400004,1.145599985,0,,,,,9.4,688.0,1.8836413415468858,test
48-1070-5,48-1070,48-1070-5-0,48,Texas,1070,5,25/4/2000,2000,1,ACATB,Asphalt concrete over asphalt treated base/subgrade,Rural Principal Arterial - Other,East,1,General Pavement Studies,Asphalt Concrete on Bound Base,0.610540726,236564.0,,1091.62,833.38,366.0,19.10000038,17.0,34.0,159859.4,266.7000061,342.9,254.0,863.6000061,2,5,"Hot Mixed, Hot Laid AC, Dense Graded",Other,Fine-Grained Soils: Fat Inorganic Clay,0,,18.8,Serious,rutting (H),9.0,1.730200005,2.153000069,1.941599965,0,,,,,18.8,710.0,1.943874058863792,test
48-1076-1,48-1076,48-1076-1-0,48,Texas,1076,1,6/11/1991,1991,1,ACUB,Asphalt concrete over unbound base/subgrade,Urban Other Principal Arterial,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,4.845995893,1221341.0,,458.41,435.3,365.0,16.0,6.0,68.0,171498.0,137.1599964,213.3599903,0.0,350.5199867,2,4,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Gravel,Coarse-Grained Soil: Silty Sand,0,,49.9,Poor,rutting (M),7.0,,,,0,,,,,63.8,608.0,1.6646132785763177,train
48-1076-1,48-1076,48-1076-1-0,48,Texas,1076,1,6/7/1993,1993,2,ACUB,Asphalt concrete over unbound base/subgrade,Urban Other Principal Arterial,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,6.510609172,1373492.0,152151.0,211.02,419.59,365.0,16.0,5.0,70.0,172627.4,137.1599964,213.3599903,0.0,350.5199867,2,4,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Gravel,Coarse-Grained Soil: Silty Sand,0,,63.8,Fair,long_trans_cracking (M),,1.925199986,1.884600019,1.905199981,1,49.9,13.899999999999999,608.0,1.6646132785763177,12.2,751.0,2.0561259411362083,train
48-1076-2,48-1076,48-1076-2-0,48,Texas,1076,2,9/6/1997,1997,1,ACUB,Asphalt concrete over unbound base/subgrade,Urban Other Principal Arterial,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,0.06844627,52811.0,,561.29,481.64,365.0,15.80000019,43.0,76.0,171642.2,137.1599964,213.3599903,0.0,350.5199867,2,4,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Gravel,Coarse-Grained Soil: Silty Sand,1,25.0,12.4,Serious,rutting (H),10.0,1.937400007,2.172400045,2.054999995,0,,,,,4.7,730.0,1.998631074606434,train
48-1076-3,48-1076,48-1076-3-0,48,Texas,1076,3,1/3/2001,2001,1,ACUB,Asphalt concrete over unbound base/subgrade,Urban Other Principal Arterial,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,1.716632444,215103.0,,303.02,357.89,365.0,17.29999924,9.0,62.0,176075.7,149.8599964,213.3599903,0.0,363.2199867,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Gravel,Coarse-Grained Soil: Silty Sand,0,,28.2,Very Poor,rutting (H),11.0,,,,0,,,,,18.1,1160.0,3.1759069130732374,train
48-1076-4,48-1076,48-1076-4-0,48,Texas,1076,4,5/11/2007,2007,1,ACUB,Asphalt concrete over unbound base/subgrade,Urban Other Principal Arterial,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,0.287474333,32003.0,,529.59,579.39,365.0,15.69999981,16.0,73.0,167541.0,162.5599964,213.3599903,0.0,375.9199867,4,6,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Gravel,Coarse-Grained Soil: Silty Sand,0,,35.2,Very Poor,rutting (H),8.0,,,,0,,,,,44.8,695.0,1.9028062970568105,train
48-1076-4,48-1076,48-1076-4-0,48,Texas,1076,4,30/9/2009,2009,2,ACUB,Asphalt concrete over unbound base/subgrade,Urban Other Principal Arterial,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,2.19028063,229905.0,197902.0,382.37,395.25,365.0,16.79999924,13.0,69.0,174371.2,162.5599964,213.3599903,0.0,375.9199867,4,6,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Gravel,Coarse-Grained Soil: Silty Sand,0,,44.8,Poor,rutting (M),7.0,,,,1,35.2,9.599999999999994,695.0,1.9028062970568105,0.0,897.0,2.455852156057495,train
48-1076-4,48-1076,48-1076-4-0,48,Texas,1076,4,15/3/2012,2012,3,ACUB,Asphalt concrete over unbound base/subgrade,Urban Other Principal Arterial,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,4.646132786,494922.0,265017.0,321.69,276.96,366.0,18.10000038,7.0,54.0,176557.2,162.5599964,213.3599903,0.0,375.9199867,4,6,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Gravel,Coarse-Grained Soil: Silty Sand,0,,0.0,Failed,rutting (H),9.0,2.352999973,2.496000004,2.424399996,2,44.8,-44.8,897.0,2.455852156057495,0.0,336.0,0.919917864476386,train
48-1077-2,48-1077,48-1077-2-0,48,Texas,1077,2,20/5/1993,1993,1,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,South,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,0.506502396,281683.0,,553.73,542.66,365.0,16.10000038,31.0,85.0,163910.5,127.0000025,264.1599903,0.0,391.1599928,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Stone,Fine-Grained Soils: Sandy Silt,0,,89.6,Good,long_trans_cracking (L),,1.300999999,1.196000004,1.248600006,0,,,,,33.1,522.0,1.429158110882957,train
48-1077-2,48-1077,48-1077-2-0,48,Texas,1077,2,24/10/1994,1994,2,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,South,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,1.935660507,562644.0,280961.0,337.67,453.29,365.0,17.39999962,15.0,60.0,166228.1,127.0000025,264.1599903,0.0,391.1599928,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Stone,Fine-Grained Soils: Sandy Silt,0,,33.1,Very Poor,rutting (H),18.0,1.198600006,1.237199998,1.218000007,1,89.6,-56.49999999999999,522.0,1.429158110882957,34.9,178.0,0.487337440109514,train
48-1077-2,48-1077,48-1077-2-0,48,Texas,1077,2,20/4/1995,1995,3,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,South,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,2.422997947,865118.0,302474.0,878.98,657.78,365.0,16.70000076,18.0,55.0,165802.0,127.0000025,264.1599903,0.0,391.1599928,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Stone,Fine-Grained Soils: Sandy Silt,0,,34.9,Very Poor,rutting (H),18.0,1.232599974,1.423800015,1.328399992,2,33.1,1.7999999999999972,178.0,0.487337440109514,34.8,63.0,0.17248459958932238,train
48-1077-2,48-1077,48-1077-2-0,48,Texas,1077,2,22/6/1995,1995,4,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,South,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,2.595482546,865118.0,0.0,878.98,657.78,365.0,16.70000076,18.0,55.0,165802.0,127.0000025,264.1599903,0.0,391.1599928,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Stone,Fine-Grained Soils: Sandy Silt,0,,34.8,Very Poor,rutting (H),16.0,1.137599993,1.360399985,1.248800015,3,34.9,-0.10000000000000142,63.0,0.17248459958932238,34.8,50.0,0.13689253935660506,train
48-1077-2,48-1077,48-1077-2-0,48,Texas,1077,2,11/8/1995,1995,5,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,South,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,2.732375086,865118.0,0.0,878.98,657.78,365.0,16.70000076,18.0,55.0,165802.0,127.0000025,264.1599903,0.0,391.1599928,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Stone,Fine-Grained Soils: Sandy Silt,0,,34.8,Very Poor,rutting (H),16.0,1.137599993,1.360399985,1.248800015,4,34.8,0.0,50.0,0.13689253935660506,88.1,319.0,0.8733744010951403,train
48-1077-2,48-1077,48-1077-2-0,48,Texas,1077,2,25/6/1996,1996,6,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,South,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,3.605749487,1149694.0,284576.0,396.23,585.29,366.0,16.89999962,61.0,68.0,171240.1,127.0000025,264.1599903,0.0,391.1599928,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Stone,Fine-Grained Soils: Sandy Silt,0,,88.1,Good,long_trans_cracking (L),,,,,5,34.8,53.3,319.0,0.8733744010951403,32.7,324.0,0.8870636550308009,train
48-1077-2,48-1077,48-1077-2-0,48,Texas,1077,2,15/5/1997,1997,7,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,South,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,4.492813142,1436318.0,286624.0,845.94,774.22,365.0,15.69999981,58.0,75.0,164375.2,127.0000025,264.1599903,0.0,391.1599928,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Stone,Fine-Grained Soils: Sandy Silt,0,,32.7,Very Poor,rutting (H),18.0,1.463800001,1.532999992,1.498200011,6,88.1,-55.39999999999999,324.0,0.8870636550308009,33.3,48.0,0.13141683778234087,train
48-1077-2,48-1077,48-1077-2-0,48,Texas,1077,2,2/7/1997,1997,8,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,South,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,4.624229979,1436318.0,0.0,845.94,774.22,365.0,15.69999981,58.0,75.0,164375.2,127.0000025,264.1599903,0.0,391.1599928,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Stone,Fine-Grained Soils: Sandy Silt,0,,33.3,Very Poor,rutting (H),19.0,1.346199989,1.526799989,1.436799979,7,32.7,0.5999999999999943,48.0,0.13141683778234087,33.5,76.0,0.2080766598220397,train
48-1087-1,48-1087,48-1087-1-0,48,Texas,1087,1,24/6/1991,1991,1,ACUB,Asphalt concrete over unbound base/subgrade,Urban Other Principal Arterial,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,4.476386037,2083588.0,,1439.81,1095.73,365.0,17.89999962,0.0,28.0,141283.5,182.8800058,182.8799952,0.0,365.7600009,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",Soil-Aggregate Mixture (Predominantly Coarse-Grained),Coarse-Grained Soils: Poorly Graded Sand with Silt,0,,63.0,Fair,rutting (M),7.0,,,,0,,,,,57.6,780.0,2.135523613963039,test
48-1087-1,48-1087,48-1087-1-0,48,Texas,1087,1,12/8/1993,1993,2,ACUB,Asphalt concrete over unbound base/subgrade,Urban Other Principal Arterial,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,6.611909651,2156976.0,73388.0,1180.53,1010.65,365.0,17.39999962,0.0,38.0,151570.0,182.8800058,182.8799952,0.0,365.7600009,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",Soil-Aggregate Mixture (Predominantly Coarse-Grained),Coarse-Grained Soils: Poorly Graded Sand with Silt,0,,57.6,Fair,rutting (M),5.0,,,,1,63.0,-5.399999999999999,780.0,2.135523613963039,34.8,707.0,1.9356605065023955,test
48-1087-1,48-1087,48-1087-1-0,48,Texas,1087,1,20/7/1995,1995,3,ACUB,Asphalt concrete over unbound base/subgrade,Urban Other Principal Arterial,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,8.547570157,2216285.0,59309.0,854.78,1045.83,365.0,18.5,2.0,40.0,155319.1,182.8800058,182.8799952,0.0,365.7600009,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",Soil-Aggregate Mixture (Predominantly Coarse-Grained),Coarse-Grained Soils: Poorly Graded Sand with Silt,0,,34.8,Very Poor,rutting (H),8.0,,,,2,57.6,-22.800000000000004,707.0,1.9356605065023955,34.8,727.0,1.9904175222450375,test
48-1087-2,48-1087,48-1087-2-0,48,Texas,1087,2,25/5/1999,1999,1,ACUB,Asphalt concrete over unbound base/subgrade,Urban Other Principal Arterial,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,1.744010951,114883.0,,780.15,1031.81,365.0,19.29999924,7.0,18.0,161648.2,195.5800058,182.8799952,0.0,378.4600009,4,6,"Hot Mixed, Hot Laid AC, Dense Graded",Soil-Aggregate Mixture (Predominantly Coarse-Grained),Coarse-Grained Soils: Poorly Graded Sand with Silt,0,,63.0,Fair,rutting (M),5.0,,,,0,,,,,60.7,1108.0,3.033538672142368,test
48-1087-3,48-1087,48-1087-3-0,48,Texas,1087,3,9/11/2005,2005,1,ACUB,Asphalt concrete over unbound base/subgrade,Urban Other Principal Arterial,North,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,1.401779603,77778.0,,633.64,745.26,365.0,19.39999962,5.0,22.0,157562.5,208.2800058,182.8799952,0.0,391.1600009,5,7,"Hot Mixed, Hot Laid AC, Dense Graded",Soil-Aggregate Mixture (Predominantly Coarse-Grained),Coarse-Grained Soils: Poorly Graded Sand with Silt,0,,64.8,Fair,rutting (M),7.0,1.223200011,1.441199994,1.332200027,0,,,,,62.7,1444.0,3.9534565366187544,test
48-1092-2,48-1092,48-1092-2-0,48,Texas,1092,2,26/3/1991,1991,1,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,West,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,3.230663929,291551.0,,1033.2,747.01,365.0,19.79999924,0.0,8.0,157179.4,78.73999985,139.7,177.8,396.2399998,4,7,Chip Seal,Crushed Stone,Fine-Grained Soils: Silt with Sand,0,,54.9,Poor,rutting (M),7.0,,,,0,,,,,75.4,146.0,0.3997262149212868,train
48-1092-3,48-1092,48-1092-3-0,48,Texas,1092,3,2/4/1993,1993,1,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,West,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,1.59890486,196943.0,,662.69,700.45,365.0,19.39999962,0.0,13.0,161890.5,83.81999992,139.7,177.8,401.3199999,5,8,Chip Seal,Crushed Stone,Fine-Grained Soils: Silt with Sand,0,,63.0,Fair,rutting (M),6.0,1.212199998,1.646200037,1.429399991,0,,,,,36.1,720.0,1.9712525667351128,train
48-1092-4,48-1092,48-1092-4-0,48,Texas,1092,4,1/7/1997,1997,1,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,West,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,1.963039014,272099.0,,770.19,869.12,365.0,19.10000038,3.0,18.0,163079.8,91.44000023,139.7,177.8,408.9400002,6,9,Chip Seal,Crushed Stone,Fine-Grained Soils: Silt with Sand,0,,39.2,Very Poor,rutting (H),8.0,,,,0,,,,,38.0,342.0,0.9363449691991786,train
48-1094-1,48-1094,48-1094-1-0,48,Texas,1094,1,14/8/1989,1989,1,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,West,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,2.617385352,164064.0,,505.0,537.8,365.0,20.0,23.0,27.0,165328.1,48.26000091,213.3599903,0.0,261.6199912,2,4,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Stone,Coarse-Grained Soil: Clayey Sand with Gravel,0,,91.2,Good,long_trans_cracking (L),,,,,0,,,,,77.8,590.0,1.6153319644079398,train
48-1094-1,48-1094,48-1094-1-0,48,Texas,1094,1,27/3/1991,1991,2,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,West,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,4.232717317,250529.0,86465.0,1128.27,804.6,365.0,19.89999962,0.0,7.0,153812.3,48.26000091,213.3599903,0.0,261.6199912,2,4,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Stone,Coarse-Grained Soil: Clayey Sand with Gravel,0,,77.8,Satisfactory,rutting (L),3.0,1.009800029,0.806000006,0.907800007,1,91.2,-13.400000000000006,590.0,1.6153319644079398,77.5,181.0,0.49555099247091033,train
48-1094-1,48-1094,48-1094-1-0,48,Texas,1094,1,24/9/1991,1991,3,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,West,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,4.728268309,250529.0,0.0,1128.27,804.6,365.0,19.89999962,0.0,7.0,153812.3,48.26000091,213.3599903,0.0,261.6199912,2,4,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Stone,Coarse-Grained Soil: Clayey Sand with Gravel,0,,77.5,Satisfactory,rutting (L),2.0,1.009800029,0.806000006,0.907800007,2,77.8,-0.29999999999999716,181.0,0.49555099247091033,76.2,559.0,1.5304585900068446,train
48-1094-1,48-1094,48-1094-1-0,48,Texas,1094,1,5/4/1993,1993,4,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,West,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,6.258726899,295323.0,44794.0,804.2,788.17,365.0,19.39999962,0.0,14.0,159191.3,48.26000091,213.3599903,0.0,261.6199912,2,4,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Stone,Coarse-Grained Soil: Clayey Sand with Gravel,0,,76.2,Satisfactory,rutting (L),3.0,0.933000004,0.824800003,0.878999996,3,77.5,-1.2999999999999972,559.0,1.5304585900068446,98.5,897.0,2.455852156057495,train
48-1094-1,48-1094,48-1094-1-0,48,Texas,1094,1,19/9/1995,1995,5,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,West,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,8.714579055,352653.0,57330.0,661.95,765.26,365.0,20.39999962,0.0,12.0,164896.4,48.26000091,213.3599903,0.0,261.6199912,2,4,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Stone,Coarse-Grained Soil: Clayey Sand with Gravel,0,,98.5,Good,long_trans_cracking (L),,,,,4,76.2,22.299999999999997,897.0,2.455852156057495,75.8,652.0,1.78507871321013,train
48-1094-1,48-1094,48-1094-1-0,48,Texas,1094,1,2/7/1997,1997,6,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,West,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,10.49965777,422256.0,69603.0,898.8,917.93,365.0,19.20000076,3.0,19.0,160045.6,48.26000091,213.3599903,0.0,261.6199912,2,4,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Stone,Coarse-Grained Soil: Clayey Sand with Gravel,0,,75.8,Satisfactory,rutting (L),3.0,0.955599988,0.970200002,0.963199997,5,98.5,-22.700000000000003,652.0,1.78507871321013,73.7,373.0,1.0212183436002737,train
48-1094-2,48-1094,48-1094-2-0,48,Texas,1094,2,12/5/1999,1999,1,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,West,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,0.657084189,61039.0,,637.61,582.98,365.0,21.39999962,0.0,6.0,169841.2,58.42000106,213.3599903,0.0,271.7799914,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Stone,Coarse-Grained Soil: Clayey Sand with Gravel,0,,65.0,Fair,rutting (M),5.0,,,,0,,,,,65.0,461.0,1.2621492128678986,train
48-1094-2,48-1094,48-1094-2-0,48,Texas,1094,2,15/8/2000,2000,2,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,West,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,1.919233402,120145.0,59106.0,1005.63,652.03,366.0,20.89999962,1.0,17.0,164499.2,58.42000106,213.3599903,0.0,271.7799914,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Stone,Coarse-Grained Soil: Clayey Sand with Gravel,0,,65.0,Fair,rutting (M),6.0,1.071399999,1.035599983,1.053399992,1,65.0,0.0,461.0,1.2621492128678986,65.0,566.0,1.5496235455167693,train
48-1094-2,48-1094,48-1094-2-0,48,Texas,1094,2,4/3/2002,2002,3,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,West,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,3.468856947,218456.0,98311.0,1267.09,909.57,365.0,19.70000076,0.0,14.0,159124.4,58.42000106,213.3599903,0.0,271.7799914,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Stone,Coarse-Grained Soil: Clayey Sand with Gravel,0,,65.0,Fair,rutting (M),6.0,1.283200002,1.120799994,1.201800013,2,65.0,0.0,566.0,1.5496235455167693,65.0,368.0,1.0075290896646132,train
48-1094-2,48-1094,48-1094-2-0,48,Texas,1094,2,7/3/2003,2003,4,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,West,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,4.476386037,258418.0,39962.0,965.74,791.23,365.0,20.10000038,0.0,12.0,156676.1,58.42000106,213.3599903,0.0,271.7799914,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Stone,Coarse-Grained Soil: Clayey Sand with Gravel,0,,65.0,Fair,rutting (M),7.0,,,,3,65.0,0.0,368.0,1.0075290896646132,65.0,781.0,2.138261464750171,train
48-1094-2,48-1094,48-1094-2-0,48,Texas,1094,2,26/4/2005,2005,5,ACUB,Asphalt concrete over unbound base/subgrade,Rural Principal Arterial - Other,West,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,6.614647502,372633.0,114215.0,680.86,634.01,365.0,20.89999962,0.0,7.0,161136.5,58.42000106,213.3599903,0.0,271.7799914,3,5,"Hot Mixed, Hot Laid AC, Dense Graded",Crushed Stone,Coarse-Grained Soil: Clayey Sand with Gravel,0,,65.0,Fair,rutting (M),6.0,1.142799997,1.026200008,1.084599996,4,65.0,0.0,781.0,2.138261464750171,39.7,273.0,0.7474332648870636,train
48-1096-1,48-1096,48-1096-1-0,48,Texas,1096,1,26/3/1991,1991,1,ACATB,Asphalt concrete over asphalt treated base/subgrade,Rural Principal Arterial - Other,West,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,4.229979466,1101998.0,,1128.27,804.6,365.0,19.89999962,0.0,7.0,153812.3,180.3400006,205.7400097,152.4,538.4800103,4,7,Fog Seal,Crushed Stone,Fine-Grained Soils: Fat Clay with Sand,0,,38.0,Very Poor,rutting (H),10.0,,,,0,,,,,63.0,738.0,2.020533880903491,train
48-1096-3,48-1096,48-1096-3-0,48,Texas,1096,3,1/7/1997,1997,1,ACATB,Asphalt concrete over asphalt treated base/subgrade,Rural Principal Arterial - Other,West,1,General Pavement Studies,Asphalt Concrete on Unbound Granular Base,0.999315537,367008.0,,898.8,917.93,365.0,19.20000076,3.0,19.0,160045.6,187.9600009,205.7400097,152.4,546.1000106,5,8,Fog Seal,Crushed Stone,Fine-Grained Soils: Fat Clay with Sand,0,,39.9,Very Poor,rutting (H),8.0,,,,0,,,,,37.9,679.0,1.8590006844626967,train
